node_id,neighbor_id,rssi,snr,packet_loss_rate,battery_voltage_mv,battery_pct,hop_count,is_gps,is_emergency,queue_len,distance_m,true_distance_m,last_seen_sec,uptime_min,canopy_density,wire_hex,delivery_probability,route_success
4,7,-126,-8.97,71,4079,93,1,1,0,2,2380,2395.1,9,811,medium,0400070082DC479D5D11024C0909002B03EC,0.0379,0
12,6,-110,2.89,89,4000,90,2,1,0,36,712,716.5,8,3472,medium,0C000600920C59965A1224C8020800900D6D,0.119,0
11,15,-122,-5.63,99,3760,59,3,1,0,33,1265,1279.5,89,6043,medium,0B000F0086E9637E3B1321F10459009B17AC,0.0964,0
9,5,-102,14.34,46,3652,30,1,0,0,9,233,268.5,12,6342,medium,090005009A392E731E0109E9000C00C61876,0.5019,1
11,9,-127,-10.26,91,3919,87,2,1,0,12,315,303.8,15,4044,dense,0B00090081D75B8D57120C3B010F00CC0FA4,0.01,0
6,7,-89,15.0,24,3688,37,1,0,1,9,194,187.9,8,320,medium,06000700A73C1876252109C2000800400177,0.5935,1
10,15,-108,6.37,46,3805,79,1,1,0,6,952,940.5,9,1622,medium,0A000F0094192E824F1106B803090056064F,0.5575,1
14,11,-100,14.86,59,3678,39,1,0,1,25,1298,2122.1,14,6486,light,0E000B009C3B3B7527211912050E005619D1,0.2558,0
5,16,-94,15.0,29,3641,35,1,0,0,4,3082,2648.5,4,5223,light,05001000A23C1D722301040A0C0400671432,0.6822,1
10,6,-79,15.0,3,3647,31,4,0,0,5,853,621.4,26,4578,light,0A000600B13C03721F040555031A00E2111A,0.6595,0
7,6,-128,-10.25,80,4159,98,3,1,0,0,3045,3045.2,26,6587,dense,0700060080D750A5621300E50B1A00BB1906,0.01,0
14,13,-99,15.0,28,3060,3,4,1,0,8,667,671.0,78,3747,medium,0E000D009D3C1C380314089B024E00A30EFE,0.1006,0
13,16,-127,-7.67,70,3784,65,1,1,0,0,468,454.7,29,5298,dense,0D00100081E14680411100D4011D00B214EF,0.05,0
2,7,-99,14.05,33,3606,20,1,1,0,2,89,94.3,13,5806,dense,020007009D38216E14110259000D00AE16D0,0.7104,1
8,13,-99,15.0,66,3688,39,1,1,0,30,395,379.2,21,5369,medium,08000D009D3C427627111E8B011500F91412,0.2008,1
7,10,-128,-11.31,74,3758,59,3,1,0,6,1257,1256.9,24,69,dense,07000A0080D34A7D3B1306E90418004500AD,0.01,0
3,4,-115,0.83,54,3787,68,1,1,0,6,951,945.5,28,4582,medium,030004008D033680441106B7031C00E6119C,0.5205,0
6,14,-128,-12.06,79,3783,74,3,1,0,1,900,913.6,273,2481,dense,06000E0080D04F804A130184031101B109EC,0.01,0
10,7,-99,15.0,36,3728,53,1,1,0,12,524,528.7,23,2684,medium,0A0007009D3C247A35110C0C0217007C0A49,0.4894,1
10,12,-75,15.0,10,3142,4,1,1,0,12,95,97.4,223,4831,medium,0A000C00B53C0A4004110C5F00DF00DF12C8,0.1173,0
3,16,-128,-10.26,87,3622,23,3,1,0,23,779,786.6,18,434,dense,0300100080D757701713170B031200B201AE,0.01,0
16,12,-118,-2.35,61,3905,85,1,0,0,7,1024,1058.7,23,2008,medium,10000C008AF73D8C55010700041700D80725,0.4698,1
11,6,-67,15.0,5,3774,69,3,0,0,10,134,118.1,30,3161,medium,0B000600BD3C057F45030A86001E00590C14,0.581,1
12,6,-122,-11.06,77,3882,83,2,1,0,10,876,884.2,1180,1841,medium,0C00060086D44D8A53120A6C039C04310749,0.01,0
14,2,-120,-3.02,100,3627,27,1,1,0,33,1659,1654.2,22,3739,medium,0E00020088F464701B11217B0616009B0EF3,0.1189,0
5,1,-76,15.0,10,3866,80,2,1,0,10,683,669.6,11,1933,light,05000100B43C0A8850120AAB020B008D075B,0.5962,0
11,1,-119,-1.39,67,4110,96,3,0,0,8,691,750.7,247,1682,medium,0B00010089FA43A1600308B302F7009206D2,0.3837,0
2,14,-83,15.0,16,3723,55,1,1,0,12,1149,1141.7,3,1242,light,02000E00AD3C107A37110C7D040300DA04EC,0.5643,1
9,6,-121,-3.32,66,4117,96,2,1,0,5,294,282.1,1,5766,dense,0900060087F342A16012052601010086169C,0.4518,0
14,2,-128,-11.48,78,3716,51,2,0,0,4,1693,2911.7,278,6083,dense,0E00020080D24E793302049D061601C3170B,0.01,0
2,8,-109,10.22,52,3733,50,1,1,0,9,472,484.5,11,3666,medium,020008009329347B321109D8010B00520E10,0.477,0
2,6,-96,15.0,37,3773,66,1,1,0,6,320,301.6,28,3295,medium,02000600A03C257F42110640011C00DF0C86,0.5991,1
12,6,-115,2.35,98,3646,34,1,0,0,44,1092,881.0,29,5158,medium,0C0006008D09627222012C44041D0026144C,0.0965,0
5,9,-72,15.0,6,3605,17,4,0,0,10,271,226.3,18,27,light,05000900B83C066E11040A0F0112001B00B0,0.5435,0
3,4,-94,15.0,30,3814,75,2,0,0,2,709,279.8,127,6232,medium,03000400A23C1E834B0202C5027F0058184E,0.6881,1
12,5,-110,8.88,52,4182,98,3,0,0,7,1326,944.9,29,1195,medium,0C000500922434A86203072E051D00AB0446,0.4577,0
8,1,-75,15.0,6,3769,73,2,1,0,10,590,593.7,43,2500,light,08000100B53C067E49120A4E022B00C40912,0.6114,0
3,7,-105,10.62,37,3263,7,1,1,0,4,305,334.5,1219,1668,medium,03000700972A254C0711043101C304840688,0.4784,1
16,12,-128,-11.1,79,3677,43,1,0,0,8,3687,4132.8,3459,1916,medium,10000C0080D44F752B0108670E830D7C0748,0.01,0
5,2,-97,15.0,33,3799,67,1,1,0,5,2493,2487.6,117,6842,light,050002009F3C2181431105BD097500BA1A49,0.6396,0
16,2,-123,-8.34,69,3804,72,1,1,0,7,213,221.1,2322,1944,dense,1000020085DF4582481107D50012099807C2,0.1238,0
8,1,-101,15.0,29,3238,7,1,0,0,1,3576,4149.5,127,608,light,080001009B3C1D49070101F80D7F006002B3,0.5357,1
13,5,-76,15.0,46,4056,91,2,1,0,37,518,517.5,182,6067,light,0D000500B43C2E9B5B12250602B600B31770,0.1785,0
12,8,-87,15.0,21,3788,72,1,1,0,6,111,117.0,271,2629,medium,0C000800A93C15804811066F000F01450A70,0.673,1
6,9,-128,-12.43,84,3592,18,1,1,0,10,1664,1653.0,26,4203,medium,0600090080CE546D12110A80061A006B1060,0.01,0
4,1,-128,-12.21,84,3794,74,1,1,0,9,1226,1228.4,19,3833,dense,0400010080CF54814A1109CA041300F90E35,0.01,0
5,9,-104,12.61,48,3792,70,3,1,0,11,220,206.8,282,698,medium,050009009832308146130BDC001A01BA0221,0.4118,0
5,13,-86,15.0,20,3749,59,1,1,0,12,874,879.1,30,4026,light,05000D00AA3C147C3B110C6A031E00BA0FE7,0.5493,0
12,7,-95,15.0,46,3648,39,1,0,0,22,294,421.9,236,5979,medium,0C000700A13C2E722701162601EC005B17DE,0.3185,0
15,13,-128,-9.6,69,3761,62,1,1,0,1,1942,1943.9,24,5239,medium,0F000D0080DA457E3E11019607180077148C,0.01,0
4,10,-85,15.0,24,3773,66,1,1,0,7,1036,1028.3,2816,5466,light,04000A00AB3C187F4211070C04000B5A153D,0.6365,1
10,4,-115,-0.04,44,3838,81,3,0,0,2,1128,1077.0,27,5715,medium,0A0004008D002C8551030268041B00531644,0.5831,1
4,3,-104,15.0,33,3820,80,4,1,0,3,278,273.2,22,2014,medium,04000300983C218450140316011600DE0722,0.5776,1
7,1,-121,-3.72,62,3707,47,2,1,0,3,796,794.3,27,1411,medium,0700010087F13E782F12031C031B00830586,0.501,0
9,14,-81,15.0,17,3750,60,1,0,0,9,205,145.4,131,1006,medium,09000E00AF3C117D3C0109CD008300EE0339,0.6226,1
6,14,-112,3.08,46,3465,12,2,0,0,0,957,1258.7,172,6918,medium,06000E00900C2E600C0200BD03AC00061B0C,0.6516,0
2,7,-102,12.67,53,3966,87,3,1,0,7,593,601.6,3,2477,medium,020007009A33359257130751020300AD091A,0.4537,1
8,10,-93,15.0,29,3791,77,1,1,0,7,1498,1490.1,20,6453,light,08000A00A33C1D814D1107DA051400351917,0.6142,1
12,8,-104,9.74,37,3662,40,1,1,0,6,82,101.9,266,4404,dense,0C0008009827257428110652000A013411A5,0.5991,1
9,4,-128,-10.8,72,3768,66,1,1,0,1,2220,2203.3,280,3887,medium,0900040080D5487E421101AC0818012F0FF1,0.01,0
9,15,-72,15.0,41,3742,59,2,0,0,49,223,224.9,243,5104,light,09000F00B83C297C3B0231DF00F300F01352,0.1673,0
5,14,-117,-4.19,55,3641,34,4,0,0,4,1886,2029.2,29,5875,medium,05000E008BEF37722204045E071D00F31642,0.4541,0
10,8,-66,15.0,0,3589,17,1,1,0,10,168,178.8,185,2330,light,0A000800BE3C006C11110AA800B9001A09E1,0.6695,1
6,2,-128,-11.28,85,3671,32,2,1,0,10,3255,3239.0,33,687,medium,0600020080D3557520120AB70C2100AF02C0,0.01,0
10,4,-77,15.0,2,3580,17,2,1,0,4,138,136.8,2,6488,medium,0A000400B33C026C1112048A0002005819A9,0.773,1
3,1,-127,-9.92,96,3790,72,1,1,0,20,327,311.0,1,879,dense,0300010081D86081481114470101006F03E3,0.01,0
13,9,-122,-5.59,74,3920,84,1,1,0,5,1584,1587.1,7,3216,medium,0D00090086EA4A8E54110530060700900C78,0.3951,0
5,10,-128,-10.02,82,3749,58,4,1,0,5,384,375.8,15,3883,dense,05000A0080D8527C3A140580010F002B0F7C,0.01,0
11,3,-90,15.0,42,3589,21,2,1,0,21,183,185.5,6,907,medium,0B000300A63C2A6C151215B70006008B0312,0.3228,0
7,15,-98,15.0,32,4106,95,2,0,0,4,248,303.9,14,993,medium,07000F009E3C20A05F0204F8000E00E103DF,0.6322,0
1,3,-111,4.78,44,3680,40,2,1,0,4,121,137.4,17,2986,dense,0100030091132C7628120479001100AA0BCA,0.5759,1
5,9,-102,10.83,48,3668,42,2,0,0,9,99,103.2,1579,5689,dense,050009009A2B30742A020963002B063916F7,0.4676,1
11,4,-123,-7.47,71,3705,56,1,1,0,8,1711,1703.6,5,6794,medium,0B00040085E24778381108AF0605008A1A46,0.2095,0
8,5,-105,11.17,51,3718,55,1,0,0,11,279,359.3,13,674,medium,08000500972D337937010B17010D00A2025A,0.4486,0
6,1,-128,-13.94,76,4132,98,3,1,0,8,3760,3763.3,26,247,medium,0600010080C84CA3621308B00E1A00F7003D,0.01,0
7,12,-128,-9.7,77,3972,88,2,1,0,6,1895,1898.3,30,4421,dense,07000C0080D94D9358120667071E004511B3,0.01,0
16,8,-101,13.81,36,3780,70,3,1,0,0,3983,4001.9,27,6487,light,100008009B3724804613008F0F1B0057198D,0.6664,1
16,15,-128,-12.09,74,3744,61,1,0,0,4,325,637.3,14,6919,dense,10000F0080D04A7C3D010445010E00071BCC,0.01,0
8,11,-78,15.0,6,3679,42,3,1,0,8,98,89.6,30,5498,medium,08000B00B23C06752A130862001E007A15D0,0.6193,0
15,9,-72,15.0,0,4164,99,4,0,0,10,79,96.8,12,652,medium,0F000900B83C00A663040A4F000C008C024E,0.5638,0
8,2,-128,-12.12,70,3849,81,2,1,0,5,1951,1956.7,23,61,medium,0800020080D046865112059F0717003D00A7,0.01,0
1,9,-85,15.0,27,4107,96,4,1,0,10,593,593.6,235,3741,light,01000900AB3C1BA060140A5102EB009D0EB8,0.4724,1
14,3,-100,15.0,39,4024,91,4,0,0,9,5275,4044.7,9,6134,light,0E0003009C3C27985B04099B140900F61732,0.4472,0
11,6,-128,-11.11,85,3956,86,2,1,0,5,513,510.6,19,2908,dense,0B00060080D45591561205010213005C0B80,0.01,0
4,1,-102,12.85,30,3700,42,5,1,0,6,605,634.4,25,6996,medium,040001009A331E782A15065D021900541B72,0.4985,1
3,9,-128,-12.36,89,3750,61,1,1,0,11,910,904.8,462,1632,dense,0300090080CF597D3D110B8E03CE01600626,0.01,0
6,4,-108,8.11,46,3602,20,1,0,0,8,582,489.1,1748,2521,medium,0600040094202E6E1401084602D406D909BC,0.5198,0
11,16,-128,-14.0,71,3162,4,2,1,0,6,360,341.7,28,2510,dense,0B00100080C8474204120668011C00CE09B0,0.01,0
8,2,-128,-11.04,84,3767,62,1,0,0,11,6346,4094.5,163,224,dense,0800020080D4547E3E010BCA18A300E00041,0.01,0
4,10,-101,15.0,48,3833,79,1,0,0,17,3837,3914.9,5,625,light,04000A009B3C30854F0111FD0E0500710209,0.3731,1
3,9,-107,11.78,40,3734,57,2,1,0,7,563,559.9,129,2311,medium,03000900952F287B391207330281000709FF,0.5354,0
1,5,-128,-10.82,84,3684,41,2,1,0,11,1089,1100.7,10,2964,dense,0100050080D5547629120B41040A00940B24,0.01,0
1,6,-102,15.0,44,3249,6,1,1,0,5,3625,3627.1,24,392,light,010006009A3C2C4A061105290E1800880187,0.4247,0
5,12,-94,15.0,31,3805,71,3,1,0,7,252,233.4,281,633,medium,05000C00A23C1F82471307FC0019017902B2,0.5416,0
16,12,-128,-9.41,71,3805,74,2,1,0,1,388,392.7,16,6475,dense,10000C0080DA47824A1201840110004B197D,0.01,0
8,11,-120,-3.74,100,3648,28,2,1,0,38,762,742.9,194,3362,medium,08000B0088F164721C1226FA02C200220D45,0.0937,0
3,12,-113,4.37,57,3786,67,2,1,0,0,716,717.1,19,5553,medium,03000C008F113980431200CC021300B11569,0.5922,0
4,7,-128,-9.86,100,3870,82,4,1,0,49,1579,1583.3,8,2968,dense,0400070080D964895214312B060800980B0E,0.01,0
7,14,-62,15.0,0,3410,11,1,1,0,3,123,130.0,28,451,light,07000E00C23C005B0B11037B001C00C30154,0.8553,0
3,14,-73,15.0,5,3750,63,2,1,0,10,137,131.7,24,2623,medium,03000E00B73C057D3F120A890018003F0A6C,0.6152,0
2,9,-128,-10.87,82,3925,85,2,0,0,8,6135,2915.9,115,5984,dense,0200090080D5528E550208F7177300601765,0.01,0
4,14,-114,2.86,57,3766,61,2,0,0,0,2281,2378.8,189,562,medium,04000E008E0B397E3D0200E908BD003202A1,0.5922,0
10,7,-108,8.92,34,3819,79,1,0,0,1,649,754.0,1,3965,medium,0A000700942422834F0101890201007D0FFE,0.7302,1
9,3,-94,15.0,53,3690,48,4,1,0,31,1880,1889.8,14,133,light,09000300A23C357730141F58070E008500B8,0.1844,0
15,13,-93,15.0,11,3684,46,2,0,0,3,1928,1232.2,1,6887,light,0F000D00A33C0B762E020388070100E71ACB,0.7568,1
16,11,-127,-11.58,76,3742,57,1,0,0,4,2439,2341.7,293,3628,medium,10000B0081D24C7C390104870925012C0E35,0.01,0
5,6,-117,-1.66,89,3560,18,3,1,0,27,1626,1627.9,3445,2012,medium,050006008BF9596A12131B5A06750DDC07EA,0.1537,1
9,16,-89,15.0,28,3799,77,1,1,0,9,230,218.9,27,2226,medium,09001000A73C1C814D1109E6001B00B2081A,0.5768,0
9,4,-83,15.0,40,4054,91,2,1,0,36,343,364.7,192,5508,light,09000400AD3C289B5B12245701C00084158A,0.194,1
11,5,-59,15.0,26,4109,96,1,1,0,39,136,125.2,4,4781,light,0B000500C53C1AA060112788000400AD1269,0.2048,0
12,15,-76,15.0,9,3754,66,2,1,0,7,689,689.7,8,5491,light,0C000F00B43C097D421207B1020800731586,0.6664,0
4,2,-101,15.0,29,3916,85,2,1,0,4,3175,3148.7,242,4379,light,040002009B3C1D8D551204670CF2001B1188,0.6463,0
11,4,-128,-10.81,89,3820,79,1,1,0,11,610,619.3,12,6980,dense,0B00040080D559844F110B62020C00441B4B,0.01,0
10,1,-88,15.0,27,3665,38,2,1,0,8,844,828.3,7,4247,light,0A000100A83C1B742612084C03070097109F,0.57,1
16,6,-110,5.87,51,3772,58,2,0,0,7,856,612.8,163,2419,medium,100006009217337F3A02075803A3007309DF,0.4889,1
9,13,-115,0.91,52,3788,67,4,0,0,4,1832,1035.6,8,6613,medium,09000D008D04348043040428070800D51949,0.4784,1
13,10,-122,-2.0,71,3637,29,1,1,0,10,2301,2312.3,26,3794,medium,0D000A0086F847711D110AFD081A00D20ED0,0.3834,0
12,16,-112,2.91,86,3739,55,1,1,0,31,875,899.7,215,2906,medium,0C001000900C567B37111F6B03D7005A0B75,0.1554,0
2,3,-92,15.0,25,3864,82,5,1,0,10,1325,1337.2,15,3258,light,02000300A43C198852150A2D050F00BA0CF6,0.4492,1
4,13,-101,15.0,56,4000,89,1,0,0,10,1848,1828.6,24,4899,light,04000D009B3C389659010A380718002313B6,0.4445,0
9,3,-92,15.0,20,3724,52,1,1,0,7,328,314.4,9,6545,medium,09000300A43C147A341107480109009119C7,0.6543,0
12,13,-94,15.0,34,4098,94,1,1,0,11,106,110.6,178,5401,dense,0C000D00A23C229F5E110B6A00B200191566,0.5146,1
4,10,-114,4.54,57,3769,67,1,1,0,3,135,114.5,22,3786,dense,04000A008E12397E43110387001600CA0E2D,0.5628,0
1,14,-128,-9.7,74,3732,52,1,1,0,1,355,347.6,13,1010,dense,01000E0080D94A7B34110163010D00F203FC,0.01,0
5,13,-100,15.0,42,3750,62,2,1,0,10,3552,3569.5,213,4313,light,05000D009C3C2A7D3E120AE00DD500D910AC,0.4744,0
15,13,-128,-13.47,87,3789,67,1,1,0,11,3561,3574.6,2917,3747,medium,0F000D0080CA578043110BE90D650BA30E47,0.01,0
15,9,-128,-11.95,70,3834,81,1,1,0,1,4172,4178.4,5,6202,medium,0F00090080D046855111014C1005003A1812,0.01,0
9,13,-128,-10.67,88,4020,90,5,1,0,5,336,336.1,65,3907,dense,09000D0080D558985A150550014100430F74,0.01,0
12,3,-112,2.19,52,3651,38,1,0,0,9,205,429.0,2,1913,medium,0C00030090093473260109CD0002007907CC,0.477,0
8,2,-116,3.87,98,4103,95,1,1,0,34,1650,1648.0,2,5492,medium,080002008C0F62A05F1122720602007415A0,0.1191,0
1,10,-73,15.0,0,3431,11,2,1,0,8,93,104.0,942,998,medium,01000A00B73C005D0B12085D00AE03E603F1,0.6802,0
9,6,-109,7.28,81,3796,69,1,1,0,30,668,666.7,198,5115,medium,09000600931D518145111E9C02C600FB130E,0.1709,0
12,2,-98,15.0,40,3783,63,1,1,0,8,213,214.5,253,2323,medium,0C0002009E3C28803F1108D500FD001309F8,0.5457,1
1,4,-115,0.56,68,3629,26,1,1,0,10,2259,2249.8,209,3974,medium,010004008D0244701A110AD308D100860F2E,0.3963,0
11,1,-103,13.5,41,3218,7,1,1,0,7,355,355.0,8,5552,medium,0B0001009936294707110763010800B0152A,0.3796,0
14,6,-128,-9.85,80,3698,43,1,1,0,3,2723,2729.1,9,5647,dense,0E00060080D950772B1103A30A09000F16B4,0.01,0
4,9,-125,-7.84,72,3646,28,3,1,0,4,2302,2283.7,26,279,medium,0400090083E148721C1304FE081A00170152,0.1283,0
14,10,-127,-10.58,87,4082,95,4,1,0,7,276,270.8,3,6649,dense,0E000A0081D6579E5F140714010300F91907,0.01,0
5,8,-77,15.0,0,3757,65,2,1,0,5,459,426.6,597,2288,light,05000800B33C007D411205CB015502F008AC,0.7555,0
4,8,-126,-8.24,82,3790,78,1,0,0,3,7236,2013.6,15,2403,medium,0400080082DF52814E0103441C0F00630995,0.05,0
7,8,-128,-12.69,71,3774,71,3,0,0,6,1231,1422.1,29,6341,dense,0700080080CD477F470306CF041D00C51895,0.01,0
6,9,-128,-10.93,81,3732,60,1,0,0,2,3131,2647.4,5,6398,dense,0600090080D4517B3C01023B0C0500FE18FC,0.01,0
12,14,-104,13.49,37,3653,29,1,1,0,0,445,445.8,31,6650,medium,0C000E00983625731D1100BD011F00FA1957,0.7391,1
2,13,-107,11.6,58,3753,67,3,1,0,10,3909,3900.8,21,2652,light,02000D00952E3A7D43130A450F15005C0A77,0.3905,0
9,11,-128,-13.66,75,4079,93,3,1,0,0,2907,2891.8,26,4090,medium,09000B0080C94B9D5D13005B0B1A00FA0F41,0.01,0
9,14,-128,-9.25,95,3034,2,1,0,0,11,303,273.8,16,4591,dense,09000E0080DB5F3502010B2F011000EF11E3,0.01,0
13,4,-110,9.84,61,4062,94,4,1,0,11,294,284.1,10,3074,medium,0D00040092273D9C5E140B26010A00020CC8,0.3451,0
4,10,-128,-8.71,83,3790,68,1,0,0,5,441,275.6,21,6018,dense,04000A0080DD5381440105B9011500821741,0.01,0
6,8,-104,13.6,38,3721,58,1,1,0,3,819,826.1,19,4618,medium,060008009836267A3A1103330313000A12D3,0.6603,1
4,5,-104,11.94,50,3782,68,1,1,0,12,4023,4013.4,15,6784,light,040005009830328044110CB70F0F00801A55,0.4369,1
15,11,-124,-6.48,67,3641,33,2,0,0,1,1118,1299.0,13,3287,medium,0F000B0084E643722102015E040D00D70C22,0.392,0
15,13,-128,-10.87,75,3959,87,1,0,0,7,4698,3292.1,2,5503,dense,0F000D0080D54B915701075A1202007F1555,0.01,0
5,11,-104,10.57,92,3596,24,2,1,0,49,342,352.5,17,3999,medium,05000B00982A5C6D181231560111009F0F1D,0.0994,0
10,13,-86,15.0,17,3901,85,2,0,0,6,464,588.5,6,5291,light,0A000D00AA3C118C550206D0010600AB1477,0.6551,0
9,1,-128,-11.58,72,3657,33,4,1,0,0,388,393.1,26,1594,dense,0900010080D2487321140084011A003A06F1,0.01,0
8,4,-128,-9.4,67,3595,22,3,1,0,0,2144,2149.0,9,4289,dense,0800040080DA436D16130060080900C11058,0.01,0
10,6,-103,12.37,47,3629,28,1,1,0,4,290,308.2,23,3716,medium,0A00060099312F701C110422011700840EF1,0.593,0
7,12,-92,15.0,24,3179,5,1,0,0,6,338,379.3,2992,6623,medium,07000C00A43C18430501065201B00BDF19F3,0.1318,0
12,13,-128,-12.95,77,3773,58,2,0,0,5,2291,3839.3,13,5040,medium,0C000D0080CC4D7F3A0205F3080D00B013D2,0.01,0
14,3,-120,-4.11,74,3927,83,1,1,0,9,1753,1760.2,26,7050,medium,0E00030088F04A8E531109D9061A008A1BF7,0.3764,1
15,4,-128,-9.32,82,4122,94,1,1,0,0,1246,1254.5,30,481,medium,0F00040080DB52A25E1100DE041E00E1011C,0.01,0
11,15,-128,-13.41,69,3603,18,2,1,0,2,2187,2193.4,94,2997,medium,0B000F0080CA456E1212028B085E00B50BE5,0.01,0
9,16,-128,-13.65,77,3656,29,5,1,0,11,441,422.2,2,3347,dense,0900100080C94D731D150BB9010200130D2B,0.01,0
7,12,-109,3.16,52,3690,45,1,1,0,10,593,593.5,9,4056,medium,07000C00930D34772D110A51020900D80F89,0.4606,0
10,2,-123,-8.12,63,3574,16,2,1,0,5,209,193.2,219,6113,dense,0A00020085E03F6B101205D100DB00E1178C,0.1578,0
8,3,-128,-14.02,86,4088,94,2,1,0,2,728,721.8,1,202,dense,0800030080C8569E5E1202D8020100CA0081,0.01,0
16,2,-98,15.0,42,3925,86,1,0,0,12,8924,3759.9,16,2816,light,100002009E3C2A8E56010CDC221000000B87,0.4669,1
15,3,-114,1.91,100,3641,29,2,0,0,44,498,588.9,6,2786,medium,0F0003008E0864721D022CF2010600E20ADD,0.0888,0
7,14,-114,1.14,85,3613,27,2,0,0,23,4053,1688.7,12,2091,medium,07000E008E05556F1B0217D50F0C002B0837,0.1972,0
8,11,-62,15.0,6,3959,88,5,1,0,5,122,115.2,29,1768,light,08000B00C23C06915815057A001D00E806F7,0.6069,0
3,15,-128,-14.9,78,3781,64,4,1,0,1,389,415.3,15,5713,dense,03000F0080C44E8040140185010F005116B9,0.01,0
3,6,-92,15.0,15,3804,73,2,0,0,0,1780,2777.7,231,2669,light,03000600A43C0F82490200F406E7006D0ABA,0.819,1
9,15,-81,15.0,11,3796,72,1,1,0,2,112,112.8,19,1212,medium,09000F00AF3C0B8148110270001300BC040C,0.8273,1
1,12,-119,-2.04,54,3730,50,1,1,0,3,640,634.6,291,4160,medium,01000C0089F8367B32110380022301401093,0.5768,0
11,12,-78,15.0,0,3758,63,3,1,0,0,197,182.2,2,5199,light,0B000C00B23C007D3F1300C50002004F1406,0.85,1
14,11,-128,-10.11,73,3778,67,1,1,0,7,1439,1428.3,22,1981,dense,0E000B0080D8497F4311079F051600BD0716,0.01,0
7,4,-97,15.0,33,3882,84,5,1,0,8,1292,1293.2,27,3370,medium,070004009F3C218A5415080C051B002A0D11,0.4546,1
15,6,-125,-10.09,81,3738,58,5,1,0,12,1920,1919.9,16,2945,medium,0F00060083D8517B3A150C80071000810BA2,0.0101,0
14,6,-97,15.0,34,3872,83,3,1,0,11,1849,1846.5,24,6910,light,0E0006009F3C228953130B39071800FE1AA2,0.4604,1
9,12,-69,15.0,15,3735,53,1,1,0,31,381,358.6,16,5257,light,09000C00BB3C0F7B35111F7D011000891463,0.2921,0
14,1,-110,5.02,53,3779,68,1,1,0,7,697,705.8,3,1470,medium,0E0001009214357F441107B9020300BE05B9,0.5071,1
1,11,-128,-9.53,77,3785,69,5,1,0,2,3834,3855.0,21,5524,medium,01000B0080DA4D80451502FA0E1500941578,0.01,0
13,16,-108,6.92,44,3829,74,2,1,0,5,597,591.4,2506,5405,medium,0D001000941C2C844A12055502CA091D1505,0.5561,1
16,7,-111,1.94,51,3587,17,2,1,0,6,791,788.6,13,4608,medium,100007009108336C11120617030D000012EC,0.5063,0
1,12,-128,-11.14,79,3675,33,1,0,0,5,8061,3754.7,1,2742,medium,01000C0080D34F752101057D1F0100B60A52,0.01,0
16,13,-105,11.48,39,3753,61,3,1,0,5,329,338.7,27,2496,medium,10000D00972E277D3D130549011B00C0091A,0.5466,0
6,9,-122,-8.49,61,3593,24,3,1,0,4,2102,2093.0,29,381,medium,0600090086DE3D6D18130436081D007D01E3,0.118,0
10,11,-119,-4.67,65,4179,99,3,0,0,8,1232,1174.8,13,3862,medium,0A000B0089ED41A7630308D0040D00160FA0,0.3752,0
6,5,-127,-10.3,89,4107,95,3,0,0,12,3448,1965.9,22,3504,medium,0600050081D759A05F030C780D1600B00DFF,0.01,0
3,5,-113,3.56,51,4164,98,1,1,0,1,563,581.4,18,6076,medium,030005008F0E33A662110133021200BC1784,0.6366,1
3,14,-128,-11.88,73,3814,77,2,1,0,3,1266,1281.3,32,7186,dense,03000E0080D049834D1203F2042000121C76,0.01,0
1,3,-84,15.0,21,3767,63,1,1,0,9,494,496.8,600,1990,light,01000300AC3C157E3F1109EE015802C607FF,0.6059,1
7,12,-128,-13.52,100,3749,62,1,1,0,30,557,556.1,20,6835,dense,07000C0080CA647C3E111E2D021400B31A65,0.01,0
1,16,-96,15.0,42,3783,75,2,1,0,9,1932,1922.1,1,866,light,01001000A03C2A804B12098C070100620396,0.4913,0
3,9,-102,15.0,41,3789,64,3,1,0,4,586,597.9,142,6379,medium,030009009A3C29804013044A028E00EB18EF,0.5572,1
3,7,-104,13.62,63,3726,60,2,1,0,11,449,451.6,15,4371,medium,0300070098363F7A3C120BC1010F0013114F,0.3809,0
9,1,-77,15.0,12,3968,87,1,1,0,11,360,373.0,89,1379,light,09000100B33C0C9257110B68015900630531,0.5999,0
1,2,-89,15.0,26,3779,63,2,1,0,2,188,183.5,210,3153,medium,01000200A73C1A7F3F1202BC00D200510C21,0.7082,1
2,16,-91,15.0,28,3348,9,1,0,0,8,1343,1224.6,141,4052,light,02001000A53C1C540901083F058D00D40FE2,0.5209,1
3,8,-84,15.0,15,4164,99,2,1,0,8,834,834.4,5,2733,light,03000800AC3C0FA663120842030500AD0A92,0.619,1
9,14,-97,15.0,29,3759,62,1,1,0,1,325,342.3,26,194,medium,09000E009F3C1D7D3E110145011A00C20079,0.7577,1
12,14,-83,15.0,44,3609,20,2,0,0,35,169,163.6,1,4492,medium,0C000E00AD3C2C6E140223A90001008C11D1,0.1946,0
15,1,-92,15.0,26,3690,34,2,1,0,8,159,153.4,8,2238,medium,0F000100A43C1A772212089F000800BE085F,0.5741,0
11,16,-98,15.0,32,3744,55,2,1,0,2,180,171.4,1293,1131,medium,0B0010009E3C207C371202B4000D056B049A,0.678,1
